./data/uclid/run-sw-bdata-fullalu-amem-swinv-f6.ucl-property_correspondence-vobj-0006.smt2,"[0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1.
 1. 1. 1. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1.
 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1.]",BOOLECTOR,0.1764512062072754,error,"['BOOLECTOR', 'MathSAT', 'YICES', 'Z3', 'CVC4', 'Bitwuzla']",[0]
./data/uclid/run-std-bdata-uintalu-amem-noinv-f5.ucl-property_correspondence-vobj-0005.smt2,"[0.         0.88501414 1.         0.         0.         0.
 1.         0.86810552 1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.83633147 0.         0.         0.7550254  0.         0.80467934
 0.84548721 0.         0.81164302 0.         0.77794352 0.88969259
 0.90540541 0.88446215 1.27843137 0.82744702 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.88888889 0.         0.85714286 0.
 0.         0.         0.         0.85312118 0.         0.85294118
 0.         0.         0.         0.         0.81038104 1.
 0.87494189 0.77906781 0.86128364 0.99898683 1.         1.
 0.96774194 0.         0.88440367 0.88888889 0.79679144]",BOOLECTOR,0.12397503852844238,error,"['BOOLECTOR', 'CVC4', 'Z3', 'YICES', 'Bitwuzla', 'MathSAT']",[0]
./data/uclid/run-std-idata-fullalu-amem-noinv-f5.ucl-property_correspondence-vobj-0004.smt2,"[0.         0.74814291 1.         0.         0.         0.
 1.         0.76140769 1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.68189586 0.         0.         0.62320616 0.         0.65611229
 0.69313287 0.         0.67759352 0.         0.65563952 0.77016129
 0.79104478 0.69018405 0.94906166 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         2.91916168 3.         2.8359375  3.
 0.         0.         0.         0.66460219 0.         0.66412214
 0.         0.         0.         0.         0.67408884 1.
 0.74212736 0.6600315  0.75609756 1.38608686 1.         1.
 0.97826087 0.         0.76944065 2.88979592 0.        ]",CVC4,3.4111740589141846,unsat,"['CVC4', 'YICES', 'Z3', 'Bitwuzla', 'BOOLECTOR', 'MathSAT']",[3.323930025100708]
./data/uclid/run-std-bdata-uintalu-umem-noinv-f5.ucl-property_correspondence-vobj-0007.smt2,"[0.         1.32923949 1.         0.         0.         0.
 1.         1.26787533 1.33333333 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.37274564 0.         0.         1.30185338 0.         1.34445769
 1.35759918 0.         1.32719776 0.         1.31961429 1.28467153
 0.77108434 1.1926803  1.57003257 1.32703978 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.07058824 0.         0.15037594 0.
 0.         0.         0.         1.42453988 0.         1.42506143
 0.         0.         0.         0.         1.33122524 1.
 1.32083431 1.29563134 1.26449563 0.84939014 1.         1.
 0.98360656 0.         1.28518519 0.09561753 1.45578231]",CVC4,4.8231048583984375,unsat,"['CVC4', 'YICES', 'Bitwuzla', 'MathSAT', 'BOOLECTOR', 'Z3']",[4.64457106590271]
./data/uclid/run-btfnt-bdata-thrualu-amem-noinv-f5.ucl-property_correspondence-vobj-0005.smt2,"[0.         0.90759714 1.         0.         0.         0.
 1.         0.90643763 0.90909091 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.95550847 0.         0.         1.25872273 0.         1.05631997
 0.96136334 0.         0.93819469 0.         0.8708515  0.91958302
 1.06012658 0.93257443 1.06410256 1.08707124 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.05813953 0.         0.11029412 0.
 0.         0.         0.         0.88071772 0.         0.8805668
 0.         0.         0.         0.         0.94598678 1.
 0.90341782 0.88086942 0.9025819  0.87340413 1.         1.
 0.9868421  0.         0.91218774 0.07843137 1.01085482]",MathSAT,0.45638084411621094,sat,"['MathSAT', 'CVC4', 'Z3', 'YICES', 'Bitwuzla', 'BOOLECTOR']",[0.3255138397216797]
./data/uclid/run-std-udata-uintalu-umem-coninv-f5.ucl-property_correspondence-vobj-0008.smt2,"[0.         1.4543058  1.         0.         0.         0.
 1.         1.38946559 1.6        0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.49904641 0.         0.         1.49143767 0.         1.50336258
 1.51836497 0.         1.48276457 0.         1.47293691 1.42678774
 0.88948787 1.3451087  1.6056338  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.11965812 0.         0.25352113 0.
 0.         0.         0.         1.57217456 0.         1.57281553
 0.         0.         0.         0.         1.47275936 1.
 1.46275592 1.57793222 1.38099215 0.8953706  1.         1.
 0.98901099 0.         1.43170029 0.16030534 0.        ]",CVC4,12.772788047790527,unsat,"['CVC4', 'Bitwuzla', 'MathSAT', 'Z3', 'BOOLECTOR', 'YICES']",[12.55605411529541]
./data/uclid/run-full-bdata-uintalu-amem-coninv-f5.ucl-property_correspondence-vobj-0005.smt2,"[0.         0.8526045  1.         0.         0.         0.
 1.         0.86073958 0.82352941 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.80360158 0.         0.         0.81563361 0.         0.815234
 0.87403271 0.         0.8604567  0.         0.80551306 0.88194444
 1.07077626 1.01278327 0.92915309 1.24511931 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.07887324 0.         0.14482759 0.
 0.         0.         0.         0.81137675 0.         0.8111588
 0.         0.         0.         0.         0.84072792 1.
 0.86497837 0.8758936  0.85408418 0.90569576 1.         1.
 0.99056604 0.         0.87852823 0.10526316 1.1772009 ]",YICES,0.12731218338012695,error,"['YICES', 'Bitwuzla', 'CVC4', 'MathSAT', 'BOOLECTOR', 'Z3']",[0]
./data/uclid/run-std-idata-fullalu-umem-coninv-f5.ucl-property_correspondence-vobj-0008.smt2,"[0.         1.40402969 1.         0.         0.         0.
 1.         1.34803738 1.2        0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.46819823 0.         0.         1.44115385 0.         1.45063702
 1.45108595 0.         1.4398005  0.         1.47441365 1.37114673
 0.89249493 1.23439803 1.53258723 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         4.92640693 5.81912145 5.55274262 5.85365854
 0.         0.         0.         1.50468541 0.         1.50522648
 0.         0.         0.         0.         1.44761755 1.
 1.40840935 1.51450771 1.34244569 1.45098945 1.         1.
 0.99173554 0.         1.38115096 5.22193211 0.        ]",MathSAT,60.2250599861145,timeout (60.0 s),"['MathSAT', 'CVC4', 'Bitwuzla', 'Z3', 'YICES', 'BOOLECTOR']",[60]
./data/uclid/run-btfnt-bdata-fullalu-amem-noinv-f5.ucl-property_correspondence-vobj-0006.smt2,"[0.         0.99566161 1.         0.         0.         0.
 1.         1.04526681 0.81818182 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.10530861 0.         0.         1.23719677 0.         1.16610211
 0.99669851 0.         1.02924262 0.         1.06926222 0.97912088
 1.27003484 1.08855292 1.12953368 1.81185031 0.         0.
 4.5        0.         4.5        0.         4.5        4.5
 0.         0.         0.         0.         0.         0.
 0.         4.5        0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 9.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04843918 0.         0.07531381 0.
 0.         0.         0.         0.99547565 0.         0.9954708
 0.         0.         0.         0.         1.07899288 1.
 0.9872106  0.99630733 1.06520336 0.86354551 1.         1.
 0.99264706 0.         0.98291233 0.05836576 1.82268227]",Bitwuzla,0.17912721633911133,error,"['Bitwuzla', 'CVC4', 'YICES', 'MathSAT', 'Z3', 'BOOLECTOR']",[0]
./data/uclid/run-nt-udata-thrualu-umem-coninv-f5.ucl-property_correspondence-vobj-0006.smt2,"[0.         1.00373324 1.         0.         0.         0.
 1.         0.99322967 1.53846154 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.97766234 0.         0.         0.96410372 0.         1.00967988
 0.99853266 0.         1.0154495  0.         0.9662269  1.01678184
 0.66666667 0.83893945 1.0371517  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.05353319 0.         0.08298755 0.
 0.         0.         0.         1.00364182 0.         1.00364572
 0.         0.         0.         0.         0.98654864 1.
 1.01266885 1.03871452 0.98545102 0.87549199 1.         1.
 0.99337748 0.         1.01468625 0.06443299 0.        ]",CVC4,7.959086894989014,unsat,"['CVC4', 'Bitwuzla', 'MathSAT', 'Z3', 'BOOLECTOR', 'YICES']",[7.795573949813843]
