./tmp/uclid/run-btfnt-bdata-thrualu-umem-noinv-f5.ucl-property_correspondence-vobj-0008.smt2,"[0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1.
 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1.
 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1.]",Bitwuzla,0.25155115127563477,error,"['YICES', 'Bitwuzla', 'MathSAT', 'BOOLECTOR', 'CVC4', 'Z3']","[0, 0]"
./tmp/uclid/run-stall-udata-thrualu-amem-coninv-f7.ucl-property_correspondence-vobj-0008.smt2,"[0.         1.00424757 1.         0.         0.         0.
 1.         1.00389321 1.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.99326291 0.         0.         0.92290815 0.         1.05100806
 1.00030151 0.         1.03111968 0.         0.99966835 1.01575758
 1.32926829 1.04294479 1.03161398 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.         0.         1.         0.
 0.         0.         0.         1.00428878 0.         1.00429185
 0.         0.         0.         0.         1.00073729 1.
 1.01083685 1.04901269 1.00108972 1.         1.         1.
 1.0625     0.         1.01719902 1.         0.        ]",Z3,30.411396026611328,unsat,"['MathSAT', 'Z3', 'BOOLECTOR', 'CVC4', 'Bitwuzla', 'YICES']","[30, 0.17143988609313965]"
./tmp/uclid/run-nt-idata-thrualu-amem-coninv-f5.ucl-property_correspondence-vobj-0007.smt2,"[0.         0.9028632  1.         0.         0.         0.
 1.         0.91011236 0.75       0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.8391445  0.         0.         0.7360578  0.         0.7704525
 0.86429982 0.         0.85450626 0.         0.87647017 0.91841884
 1.1003861  1.03417085 0.8986014  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         2.93023256 3.         0.88235294 0.
 0.         0.         0.         0.8851096  0.         0.88502269
 0.         0.         0.         0.         0.85318599 1.
 0.90849948 0.92041455 0.9075247  1.37001738 1.         1.
 0.95744681 0.         0.91815857 2.90625    0.        ]",MathSAT,60.193395137786865,timeout (60.0 s),"['BOOLECTOR', 'MathSAT', 'YICES', 'CVC4', 'Bitwuzla', 'Z3']","[0, 60]"
./tmp/uclid/run-std-bdata-uintalu-umem-noinv-f5.ucl-property_correspondence-vobj-0006.smt2,"[0.         0.796875   1.         0.         0.         0.
 1.         0.81554596 1.09090909 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.72754007 0.         0.         0.57551546 0.         0.63396797
 0.7254964  0.         0.7139611  0.         0.75463792 0.80376344
 0.54666667 0.73502871 0.74691943 1.70385396 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03294893 0.         0.76190476 0.
 0.         0.         0.         0.75867701 0.         0.75847977
 0.         0.         0.         0.         0.72375472 1.
 0.79124579 0.71784998 0.81693548 0.85310213 1.         1.
 0.96774194 0.         0.80163599 0.04415011 1.69626168]",CVC4,6.166335821151733,unsat,"['Bitwuzla', 'CVC4', 'BOOLECTOR', 'YICES', 'Z3', 'MathSAT']","[0, 6.010741949081421]"
./tmp/uclid/run-std-idata-uintalu-umem-noinv-f5.ucl-property_correspondence-vobj-0002.smt2,"[0.00000000e+00 1.93469388e-01 9.99999999e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 2.80931587e-01
 1.07142857e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99999999e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99999999e-01
 5.11788105e-02 0.00000000e+00 0.00000000e+00 4.37503992e-02
 0.00000000e+00 5.05491762e-02 8.92240784e-02 0.00000000e+00
 8.77464766e-02 0.00000000e+00 5.02498350e-02 2.76190476e-01
 2.07667732e-01 4.87408611e-02 9.75836431e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 8.98648649e-01 3.59801489e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.02061645e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.71070709e-02 1.00000000e+00 1.93396990e-01 9.16500955e-02
 2.75290532e-01 1.36700669e+00 1.00000000e+00 1.00000000e+00
 8.10810810e-01 0.00000000e+00 2.64686895e-01 9.33572711e-01
 0.00000000e+00]",CVC4,0.5382828712463379,unsat,"['YICES', 'BOOLECTOR', 'Bitwuzla', 'CVC4', 'Z3', 'MathSAT']","[0, 0, 0, 0.519899845123291]"
./tmp/uclid/run-lf-bdata-uintalu-amem-coninv-f5.ucl-property_correspondence-vobj-0010.smt2,"[0.         1.54653417 1.         0.         0.         0.
 1.         1.49212598 0.75       0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.57766018 0.         0.         1.52955173 0.         1.58060216
 1.69232294 0.         1.58393657 0.         1.59296448 1.50855513
 1.82666667 1.95730706 1.62008141 2.76013143 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.07209613 0.         1.65517241 0.
 0.         0.         0.         1.65948021 0.         1.66006503
 0.         0.         0.         0.         1.59180315 1.
 1.54933974 1.65876521 1.49184082 0.80726302 1.         1.
 1.01123595 0.         1.51664255 0.09540636 2.52738337]",MathSAT,60.31509208679199,timeout (30.0 s),"['Z3', 'Bitwuzla', 'MathSAT', 'YICES', 'CVC4', 'BOOLECTOR']","[30, 0, 30]"
./tmp/uclid/run-btfnt-idata-fullalu-amem-noinv-f5.ucl-property_correspondence-vobj-0007.smt2,"[0.         1.01967077 1.         0.         0.         0.
 1.         1.01626624 0.77777778 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.08388734 0.         0.         1.12758992 0.         1.05554688
 0.97418832 0.         1.00979725 0.         1.06982201 0.99837001
 1.22018349 1.11187845 1.05645161 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         3.07265918 3.90340285 6.45430108 7.
 0.         0.         0.         1.39005917 0.         1.36837099
 0.         0.         0.         0.         1.04977512 1.
 1.01273231 0.98209518 1.02176039 1.31127559 1.         1.
 1.00961538 0.         1.00371901 3.038      0.        ]",CVC4,41.506269216537476,unsat,"['BOOLECTOR', 'MathSAT', 'CVC4', 'Z3', 'Bitwuzla', 'YICES']","[0, 30, 11.300783157348633]"
./tmp/uclid/run-nt-bdata-thrualu-umem-coninv-f5.ucl-property_correspondence-vobj-0003.smt2,"[0.         0.37497533 1.         0.         0.         0.
 1.         0.44095045 1.14285714 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.25940762 0.         0.         0.25208784 0.         0.25866888
 0.29249645 0.         0.29946442 0.         0.26482433 0.44341801
 0.28318584 0.22202328 0.29300777 0.80394089 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01196709 0.         0.02144772 0.
 0.         0.         0.         0.21646517 0.         0.2165664
 0.         0.         0.         0.         0.28695436 1.
 0.38991991 0.31672548 0.43468208 0.77503499 1.         1.
 1.00840336 0.         0.43454474 0.01596806 0.81602914]",MathSAT,0.32428693771362305,sat,"['MathSAT', 'BOOLECTOR', 'Z3', 'Bitwuzla', 'CVC4', 'YICES']",[0.2670159339904785]
./tmp/uclid/run-btfnt-udata-thrualu-amem-noinv-f5.ucl-property_correspondence-vobj-0003.smt2,"[0.         0.39971711 1.         0.         0.         0.
 1.         0.46872645 1.125      0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.31170261 0.         0.         0.38313467 0.         0.32189685
 0.33205994 0.         0.33017524 0.         0.2958363  0.46330778
 0.58112583 0.32239965 0.33653846 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01344287 0.         0.02406417 0.
 0.         0.         0.         0.23514241 0.         0.2352411
 0.         0.         0.         0.         0.32662447 1.
 0.39744188 0.3126703  0.46662282 0.79490451 1.         1.
 1.00746269 0.         0.45100223 0.01792829 0.        ]",Z3,0.1313788890838623,unsat,"['Z3', 'Bitwuzla', 'CVC4', 'YICES', 'MathSAT', 'BOOLECTOR']",[0.0709998607635498]
./tmp/uclid/run-nt-bdata-thrualu-amem-noinv-f5.ucl-property_correspondence-vobj-0008.smt2,"[0.         1.3400294  1.         0.         0.         0.
 1.         1.30216299 0.76923077 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.34234256 0.         0.         1.083017   0.         1.22951605
 1.28422324 0.         1.33822288 0.         1.39020612 1.28816794
 1.52875175 1.49724771 1.42071494 2.47590808 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.05200594 0.         0.15789474 0.
 0.         0.         0.         1.35098439 0.         1.3556681
 0.         0.         0.         0.         1.33570657 1.
 1.32993362 1.29652869 1.30977329 0.825087   1.         1.
 1.00671141 0.         1.29282482 0.06923838 2.30373832]",CVC4,7.087148904800415,unsat,"['CVC4', 'Z3', 'MathSAT', 'YICES', 'BOOLECTOR', 'Bitwuzla']",[6.865864992141724]
./tmp/uclid/run-std-idata-thrualu-amem-coninv-f5.ucl-property_correspondence-vobj-0010.smt2,"[0.         1.62784387 1.         0.         0.         0.
 1.         1.5628866  0.78571429 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.66641093 0.         0.         1.57831496 0.         1.59422032
 1.67841584 0.         1.63742526 0.         1.72532356 1.58426354
 1.77294118 1.8136684  1.69689922 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         4.2546697  4.28351206 0.22680412 0.
 0.         0.         0.         1.69098818 0.         1.69621087
 0.         0.         0.         0.         1.65405277 1.
 1.63123061 1.76319087 1.56166735 1.33684932 1.         1.
 1.00609756 0.         1.59314538 4.23128424 0.        ]",Z3,53.90220332145691,unsat,"['CVC4', 'Z3', 'MathSAT', 'YICES', 'BOOLECTOR', 'Bitwuzla']","[30, 23.609135150909424]"
